Race relations in this country have:,RACEREL14,MS,South,East South Central,Gotten worse,49,80,18
The next president should:,OBAMAPLCY,MS,South,East South Central,Continue Obama's policies,71,88,12
The next president should:,OBAMAPLCY,MS,South,East South Central,Be more liberal,19,N/A,N/A
The next president should:,OBAMAPLCY,MS,South,East South Central,Be less liberal,9,N/A,N/A
U.S. economic system generally:,ECONFAIR,MS,South,East South Central,Favors the wealthy,78,80,20
U.S. economic system generally:,ECONFAIR,MS,South,East South Central,Is fair to most Americans,18,N/A,N/A
Worried about U.S. economy?,ECONWORR,MS,South,East South Central,Very worried,50,80,19
Worried about U.S. economy?,ECONWORR,MS,South,East South Central,Somewhat worried,32,81,19
Worried about U.S. economy?,ECONWORR,MS,South,East South Central,Not too worried,11,N/A,N/A
Worried about U.S. economy?,ECONWORR,MS,South,East South Central,Not at all worried,6,N/A,N/A
Worried about U.S. economy?,ECOWORR2,MS,South,East South Central,Yes,82,81,19
Worried about U.S. economy?,ECOWORR2,MS,South,East South Central,No,17,N/A,N/A
Feelings about the federal government,GOVTANGR16,MS,South,East South Central,Enthusiastic,8,N/A,N/A
Feelings about the federal government,GOVTANGR16,MS,South,East South Central,Satisfied,34,89,11
Feelings about the federal government,GOVTANGR16,MS,South,East South Central,Dissatisfied,43,79,21
Feelings about the federal government,GOVTANGR16,MS,South,East South Central,Angry,12,N/A,N/A
Feelings about the federal government,GOVTANGR16B,MS,South,East South Central,Enthusiastic/Satisfied,42,89,11
Feelings about the federal government,GOVTANGR16B,MS,South,East South Central,Dissatisfied/Angry,56,76,24
Next president should be:,OUTSIDER16,MS,South,East South Central,Experienced in politics,87,85,15
Next president should be:,OUTSIDER16,MS,South,East South Central,Outside the establishment,11,N/A,N/A
Clinton's positions on the issues are:,CLINTONLIB,MS,South,East South Central,Too liberal,9,N/A,N/A
Clinton's positions on the issues are:,CLINTONLIB,MS,South,East South Central,Not liberal enough,10,N/A,N/A
Clinton's positions on the issues are:,CLINTONLIB,MS,South,East South Central,About right,79,93,6
Sanders' positions on the issues are:,SANDERSLIB,MS,South,East South Central,Too liberal,27,94,3
Sanders' positions on the issues are:,SANDERSLIB,MS,South,East South Central,Not liberal enough,24,95,5
Sanders' positions on the issues are:,SANDERSLIB,MS,South,East South Central,About right,43,71,28
Is Hillary Clinton honest and trustworthy?,CLINHONEST,MS,South,East South Central,Yes,80,94,6
Is Hillary Clinton honest and trustworthy?,CLINHONEST,MS,South,East South Central,No,18,28,72
Is Bernie Sanders honest and trustworthy?,SANDHONEST,MS,South,East South Central,Yes,66,75,25
Is Bernie Sanders honest and trustworthy?,SANDHONEST,MS,South,East South Central,No,27,95,5
Hillary Clinton's views on business are:,CLINBUSINESS,MS,South,East South Central,Too pro-business,16,N/A,N/A
Hillary Clinton's views on business are:,CLINBUSINESS,MS,South,East South Central,Too anti-business,6,N/A,N/A
Hillary Clinton's views on business are:,CLINBUSINESS,MS,South,East South Central,About right,76,91,9
Bernie Sanders' views on business are:,SANDBUSINESS,MS,South,East South Central,Too pro-business,20,91,9
Bernie Sanders' views on business are:,SANDBUSINESS,MS,South,East South Central,Too anti-business,30,93,7
Bernie Sanders' views on business are:,SANDBUSINESS,MS,South,East South Central,About right,44,67,33
Hillary Clinton's policies are:,CLINREALISTIC,MS,South,East South Central,Realistic,89,91,9
Hillary Clinton's policies are:,CLINREALISTIC,MS,South,East South Central,Not realistic,9,N/A,N/A
Bernie Sanders' policies are:,SANDREALISTIC,MS,South,East South Central,Realistic,45,69,30
Bernie Sanders' policies are:,SANDREALISTIC,MS,South,East South Central,Not realistic,46,96,2
When did you decide whom to vote for?,TIMENH16,MS,South,East South Central,Just today,8,N/A,N/A
When did you decide whom to vote for?,TIMENH16,MS,South,East South Central,In the last few days,8,N/A,N/A
When did you decide whom to vote for?,TIMENH16,MS,South,East South Central,Sometime last week,5,N/A,N/A
When did you decide whom to vote for?,TIMENH16,MS,South,East South Central,In the last month,12,N/A,N/A
When did you decide whom to vote for?,TIMENH16,MS,South,East South Central,Before that,67,84,16
When did you decide whom to vote for?,TIMEPRIFEWDAYS,MS,South,East South Central,Last few days,16,N/A,N/A
When did you decide whom to vote for?,TIMEPRIFEWDAYS,MS,South,East South Central,Earlier,84,83,17
When did you decide whom to vote for?,TIMEPRIWK,MS,South,East South Central,In the last week,20,78,22
When did you decide whom to vote for?,TIMEPRIWK,MS,South,East South Central,Earlier,79,83,17
Area type,SIZEPLC3,MS,South,East South Central,Urban area,31,86,13
Area type,SIZEPLC3,MS,South,East South Central,Suburban area,26,78,21
Area type,SIZEPLC3,MS,South,East South Central,Rural area,43,84,15
Region,GEOCOD,MS,South,East South Central,Jackson/Delta,45,86,13
Region,GEOCOD,MS,South,East South Central,Southeast,30,80,20
Region,GEOCOD,MS,South,East South Central,Northeast,25,82,18
question,pollname,state,region,subregion,answer,percent,clinton,sanders
Gender,SEX,NC,South,South Atlantic,Men,42,49,47
Gender,SEX,NC,South,South Atlantic,Women,58,59,37
Age,XAGE,NC,South,South Atlantic,17-29,18,28,72
Age,XAGE,NC,South,South Atlantic,30-44,21,50,48
Age,XAGE,NC,South,South Atlantic,45-64,42,62,33
Age,XAGE,NC,South,South Atlantic,65 and older,20,69,25
Age,XAGE65,NC,South,South Atlantic,17-24,9,19,81
Age,XAGE65,NC,South,South Atlantic,25-29,9,37,62
Age,XAGE65,NC,South,South Atlantic,30-39,14,45,53
Age,XAGE65,NC,South,South Atlantic,40-49,17,58,37
Age,XAGE65,NC,South,South Atlantic,50-64,32,63,32
Age,XAGE65,NC,South,South Atlantic,65 and older,20,69,25
Age,XAGE45,NC,South,South Atlantic,17-44 year olds,39,40,59
Age,XAGE45,NC,South,South Atlantic,45 and older,61,64,30
Race,RACE,NC,South,South Atlantic,White,62,43,52
Race,RACE,NC,South,South Atlantic,Black,32,80,19
Race,RACE,NC,South,South Atlantic,Latino,3,N/A,N/A
Race,RACE,NC,South,South Atlantic,Asian,1,N/A,N/A
Race,RACE,NC,South,South Atlantic,Other race,3,N/A,N/A
Race,RACE2B,NC,South,South Atlantic,White,62,43,52
Race,RACE2B,NC,South,South Atlantic,Non-white,38,74,25
Race by gender,SEXBYRACE,NC,South,South Atlantic,White men,27,36,58
Race by gender,SEXBYRACE,NC,South,South Atlantic,White women,35,49,47
Race by gender,SEXBYRACE,NC,South,South Atlantic,Black men,12,82,16
Race by gender,SEXBYRACE,NC,South,South Atlantic,Black women,20,79,20
Race by gender,SEXBYRACE,NC,South,South Atlantic,Latino men,1,N/A,N/A
Race by gender,SEXBYRACE,NC,South,South Atlantic,Latino women,2,N/A,N/A
Race by gender,SEXBYRACE,NC,South,South Atlantic,Others,4,N/A,N/A
Education,EDUC12R,NC,South,South Atlantic,High school or less,16,65,32
Education,EDUC12R,NC,South,South Atlantic,Some college,27,54,44
Education,EDUC12R,NC,South,South Atlantic,College graduate,32,52,42
Education,EDUC12R,NC,South,South Atlantic,Postgraduate,25,53,44
Are you a college graduate?,EDUCCOLL,NC,South,South Atlantic,Yes,58,53,43
Are you a college graduate?,EDUCCOLL,NC,South,South Atlantic,No,42,58,40
Education and race,EDUCWHITE,NC,South,South Atlantic,White college graduates,40,46,49
Education and race,EDUCWHITE,NC,South,South Atlantic,Whites no degree,22,39,57
Education and race,EDUCWHITE,NC,South,South Atlantic,Non-whites college grads,18,68,30
Education and race,EDUCWHITE,NC,South,South Atlantic,Non-whites no degree,20,79,20
Income,INCOME16,NC,South,South Atlantic,Less than $30K,19,55,42
Income,INCOME16,NC,South,South Atlantic,$30K-50K,24,49,49
Income,INCOME16,NC,South,South Atlantic,$50K-100K,32,46,49
Income,INCOME16,NC,South,South Atlantic,$100K-200K,20,59,37
Income,INCOME16,NC,South,South Atlantic,$200K or more,4,N/A,N/A
Income,INC50K,NC,South,South Atlantic,Under $50K,43,52,46
Income,INC50K,NC,South,South Atlantic,$50K or More,57,51,44
Income,INC100K,NC,South,South Atlantic,Under $100K,75,49,47
Income,INC100K,NC,South,South Atlantic,$100K or more,25,59,38
Income,INCOME3,NC,South,South Atlantic,Under $50K,43,52,46
Income,INCOME3,NC,South,South Atlantic,$50K-$100K,32,46,49
Income,INCOME3,NC,South,South Atlantic,$100K or more,25,59,38
Party ID,PARTY,NC,South,South Atlantic,Democrats,70,65,34
Party ID,PARTY,NC,South,South Atlantic,Republicans,3,N/A,N/A
Party ID,PARTY,NC,South,South Atlantic,Independents,28,34,58
Ideology,PHIL4,NC,South,South Atlantic,Very liberal,26,50,50
Ideology,PHIL4,NC,South,South Atlantic,Somewhat liberal,30,53,45
Ideology,PHIL4,NC,South,South Atlantic,Moderate,35,59,36
Ideology,PHIL4,NC,South,South Atlantic,Conservative,9,53,32
Ideology,PHIL3X,NC,South,South Atlantic,Liberal,56,52,47
Ideology,PHIL3X,NC,South,South Atlantic,Moderate,35,59,36
Ideology,PHIL3X,NC,South,South Atlantic,Conservative,9,53,32
Ideology ,PHIL2D,NC,South,South Atlantic,Liberal,56,52,47
Ideology ,PHIL2D,NC,South,South Atlantic,Moderate/Conservative,44,58,35
Marital status,MARRIED,NC,South,South Atlantic,Married,56,61,34
Marital status,MARRIED,NC,South,South Atlantic,Unmarried,44,52,46
Marital status and gender,SEXWED,NC,South,South Atlantic,Married men,25,55,38
Marital status and gender,SEXWED,NC,South,South Atlantic,Married women,32,66,31
Marital status and gender,SEXWED,NC,South,South Atlantic,Unmarried men,17,43,55
Marital status and gender,SEXWED,NC,South,South Atlantic,Unmarried women,27,58,41
Ever voted in a Democratic presidential primary?,PREVPRIDEM,NC,South,South Atlantic,Voted before,86,61,35
Ever voted in a Democratic presidential primary?,PREVPRIDEM,NC,South,South Atlantic,First-time voter,13,31,66
Most important issue,ISSDEM16,NC,South,South Atlantic,Health care,22,56,40
Most important issue,ISSDEM16,NC,South,South Atlantic,Economy/Jobs,37,58,38
Most important issue,ISSDEM16,NC,South,South Atlantic,Terrorism,10,58,33
Most important issue,ISSDEM16,NC,South,South Atlantic,Income inequality,28,47,51
Top candidate quality,QLT16DEMPRI,NC,South,South Atlantic,Electability,13,80,17
Top candidate quality,QLT16DEMPRI,NC,South,South Atlantic,Cares,30,48,51
Top candidate quality,QLT16DEMPRI,NC,South,South Atlantic,Honest,26,24,71
Top candidate quality,QLT16DEMPRI,NC,South,South Atlantic,Experience,28,81,15
The next president should:,OBAMAPLCY,NC,South,South Atlantic,Continue Obama's policies,54,71,27
The next president should:,OBAMAPLCY,NC,South,South Atlantic,Be more liberal,28,27,72
The next president should:,OBAMAPLCY,NC,South,South Atlantic,Be less liberal,13,31,52
Race relations in this country have:,RACEREL14,NC,South,South Atlantic,Gotten better,10,N/A,N/A
Race relations in this country have:,RACEREL14,NC,South,South Atlantic,Stayed the same,29,62,33
Race relations in this country have:,RACEREL14,NC,South,South Atlantic,Gotten worse,59,54,42
Who do you trust to handle race relations?,RACERELDEM16,NC,South,South Atlantic,Only Clinton,19,95,3
Who do you trust to handle race relations?,RACERELDEM16,NC,South,South Atlantic,Only Sanders,13,2,95
Who do you trust to handle race relations?,RACERELDEM16,NC,South,South Atlantic,Both,56,61,38
Who do you trust to handle race relations?,RACERELDEM16,NC,South,South Atlantic,Neither,9,N/A,N/A
Trust Clinton to handle race relations?,RACERELCLIN,NC,South,South Atlantic,Yes,75,70,29
Trust Clinton to handle race relations?,RACERELCLIN,NC,South,South Atlantic,No,22,16,73
Trust Sanders to handle race relations?,RACERELSANDERS,NC,South,South Atlantic,Yes,69,50,49
Trust Sanders to handle race relations?,RACERELSANDERS,NC,South,South Atlantic,No,28,77,14
Trade with other countries:,TRADE16,NC,South,South Atlantic,Creates U.S. jobs,36,61,37
Trade with other countries:,TRADE16,NC,South,South Atlantic,Takes away U.S. jobs,44,49,46
Trade with other countries:,TRADE16,NC,South,South Atlantic,Does not affect jobs,13,49,49
Worried about U.S. economy?,ECONWORR,NC,South,South Atlantic,Very worried,34,46,46
Worried about U.S. economy?,ECONWORR,NC,South,South Atlantic,Somewhat worried,38,50,49
Worried about U.S. economy?,ECONWORR,NC,South,South Atlantic,Not too worried,20,62,36
Worried about U.S. economy?,ECONWORR,NC,South,South Atlantic,Not at all worried,7,N/A,N/A
Worried about U.S. economy?,ECOWORR2,NC,South,South Atlantic,Yes,72,48,47
Worried about U.S. economy?,ECOWORR2,NC,South,South Atlantic,No,27,66,33
Family's financial situation,GETAHEAD,NC,South,South Atlantic,Getting ahead,22,53,44
Family's financial situation,GETAHEAD,NC,South,South Atlantic,Holding steady ,58,60,37
Family's financial situation,GETAHEAD,NC,South,South Atlantic,Falling behind ,18,54,40
Next president should be:,OUTSIDER16,NC,South,South Atlantic,Experienced in politics,81,58,40
Next president should be:,OUTSIDER16,NC,South,South Atlantic,Outside the establishment,14,19,68
Satisfied if Clinton wins the nomination?,SATHCLIN,NC,South,South Atlantic,Yes,76,73,25
Satisfied if Clinton wins the nomination?,SATHCLIN,NC,South,South Atlantic,No,22,5,85
Satisfied if Sanders wins the nomination?,SATSANDERS,NC,South,South Atlantic,Yes,66,43,55
Satisfied if Sanders wins the nomination?,SATSANDERS,NC,South,South Atlantic,No,29,84,8
Clinton's positions on the issues are:,CLINTONLIB,NC,South,South Atlantic,Too liberal,11,N/A,N/A
Clinton's positions on the issues are:,CLINTONLIB,NC,South,South Atlantic,Not liberal enough,21,17,82
Clinton's positions on the issues are:,CLINTONLIB,NC,South,South Atlantic,About right,64,78,21
Sanders' positions on the issues are:,SANDERSLIB,NC,South,South Atlantic,Too liberal,30,76,18
Sanders' positions on the issues are:,SANDERSLIB,NC,South,South Atlantic,Not liberal enough,10,N/A,N/A
Sanders' positions on the issues are:,SANDERSLIB,NC,South,South Atlantic,About right,53,39,60
Is Hillary Clinton honest and trustworthy?,CLINHONEST,NC,South,South Atlantic,Yes,59,79,19
Is Hillary Clinton honest and trustworthy?,CLINHONEST,NC,South,South Atlantic,No,38,11,81
Is Bernie Sanders honest and trustworthy?,SANDHONEST,NC,South,South Atlantic,Yes,83,49,48
Is Bernie Sanders honest and trustworthy?,SANDHONEST,NC,South,South Atlantic,No,11,68,22
Hillary Clinton's views on business are:,CLINBUSINESS,NC,South,South Atlantic,Too pro-business,29,15,82
Hillary Clinton's views on business are:,CLINBUSINESS,NC,South,South Atlantic,Too anti-business,8,N/A,N/A
Hillary Clinton's views on business are:,CLINBUSINESS,NC,South,South Atlantic,About right,58,77,21
Bernie Sanders' views on business are:,SANDBUSINESS,NC,South,South Atlantic,Too pro-business,8,N/A,N/A
Bernie Sanders' views on business are:,SANDBUSINESS,NC,South,South Atlantic,Too anti-business,28,79,15
Bernie Sanders' views on business are:,SANDBUSINESS,NC,South,South Atlantic,About right,57,35,64
Hillary Clinton's policies are:,CLINREALISTIC,NC,South,South Atlantic,Realistic,79,70,28
Hillary Clinton's policies are:,CLINREALISTIC,NC,South,South Atlantic,Not realistic,19,11,76
Bernie Sanders' policies are:,SANDREALISTIC,NC,South,South Atlantic,Realistic,52,38,60
Bernie Sanders' policies are:,SANDREALISTIC,NC,South,South Atlantic,Not realistic,41,79,14
The candidate's gender was:,GENDISS,NC,South,South Atlantic,Most important factor,5,N/A,N/A
The candidate's gender was:,GENDISS,NC,South,South Atlantic,An important factor,18,80,16
The candidate's gender was:,GENDISS,NC,South,South Atlantic,Not a factor,77,50,45
Was the candidate's gender an important factor?,GENDISS2,NC,South,South Atlantic,Yes,22,82,15
Was the candidate's gender an important factor?,GENDISS2,NC,South,South Atlantic,No,77,50,45
Better chance to defeat Trump in November?,BEATTRUMP16,NC,South,South Atlantic,Clinton,68,78,19
Better chance to defeat Trump in November?,BEATTRUMP16,NC,South,South Atlantic,Sanders,26,9,88
Who would make the best commander in chief?,CICDEM16,NC,South,South Atlantic,Clinton,56,89,8
Who would make the best commander in chief?,CICDEM16,NC,South,South Atlantic,Sanders,41,5,93
When did you decide whom to vote for?,TIMENH16,NC,South,South Atlantic,Just today,7,N/A,N/A
When did you decide whom to vote for?,TIMENH16,NC,South,South Atlantic,In the last few days,8,N/A,N/A
When did you decide whom to vote for?,TIMENH16,NC,South,South Atlantic,Sometime last week,6,N/A,N/A
When did you decide whom to vote for?,TIMENH16,NC,South,South Atlantic,In the last month,18,45,52
When did you decide whom to vote for?,TIMENH16,NC,South,South Atlantic,Before that,60,59,38
When did you decide whom to vote for?,TIMEPRIFEWDAYS,NC,South,South Atlantic,Last few days,15,41,54
When did you decide whom to vote for?,TIMEPRIFEWDAYS,NC,South,South Atlantic,Earlier,84,55,42
When did you decide whom to vote for?,TIMEPRIWK,NC,South,South Atlantic,In the last week,21,42,52
When did you decide whom to vote for?,TIMEPRIWK,NC,South,South Atlantic,Earlier,78,56,41
Area type,SIZEPLC3,NC,South,South Atlantic,Urban area,42,57,41
Area type,SIZEPLC3,NC,South,South Atlantic,Suburban area,23,53,41
Area type,SIZEPLC3,NC,South,South Atlantic,Rural area,35,53,42
Region,GEOCOD,NC,South,South Atlantic,East,23,58,34
Region,GEOCOD,NC,South,South Atlantic,Raleigh-Durham,27,55,42
Region,GEOCOD,NC,South,South Atlantic,Charlotte Area,14,60,39
Region,GEOCOD,NC,South,South Atlantic,Piedmont/Central,21,56,41
Region,GEOCOD,NC,South,South Atlantic,West,15,44,52
question,pollname,state,region,subregion,answer,percent,clinton,sanders
Gender,SEX,NH,Northeast,New England,Men,45,32,67
Gender,SEX,NH,Northeast,New England,Women,55,44,55
Race,RACE,NH,Northeast,New England,White,93,37,61
Race,RACE,NH,Northeast,New England,Black,2,N/A,N/A
Race,RACE,NH,Northeast,New England,Latino,1,N/A,N/A
Race,RACE,NH,Northeast,New England,Asian,2,N/A,N/A
Race,RACE,NH,Northeast,New England,Other race,2,N/A,N/A
Race,RACE2B,NH,Northeast,New England,White,93,37,61
Race,RACE2B,NH,Northeast,New England,Non-white,7,49,50
Age,AGE,NH,Northeast,New England,18-29,19,16,83
Age,AGE,NH,Northeast,New England,30-44,22,32,66
Age,AGE,NH,Northeast,New England,45-64,42,45,54
Age,AGE,NH,Northeast,New England,65 and older,18,54,45
Age,AGE65,NH,Northeast,New England,18-24,12,17,82
Age,AGE65,NH,Northeast,New England,25-29,7,14,85
Age,AGE65,NH,Northeast,New England,30-39,14,27,72
Age,AGE65,NH,Northeast,New England,40-49,17,38,60
Age,AGE65,NH,Northeast,New England,50-64,33,48,51
Age,AGE65,NH,Northeast,New England,65 and older,18,54,45
Age,AGE45,NH,Northeast,New England,18-44,41,25,74
Age,AGE45,NH,Northeast,New England,45 and older,59,48,51
Education,EDUC12R,NH,Northeast,New England,High school or less,12,34,64
Education,EDUC12R,NH,Northeast,New England,Some college,28,30,69
Education,EDUC12R,NH,Northeast,New England,College graduate,32,38,60
Education,EDUC12R,NH,Northeast,New England,Postgraduate,28,48,51
Did you attend college?,EDUCHS,NH,Northeast,New England,Yes,88,39,60
Did you attend college?,EDUCHS,NH,Northeast,New England,No,12,34,64
Are you a college graduate?,EDUCCOLL,NH,Northeast,New England,Yes,60,43,56
Are you a college graduate?,EDUCCOLL,NH,Northeast,New England,No,40,31,67
Education and race,EDUCWHITE,NH,Northeast,New England,White college graduates,57,42,57
Education and race,EDUCWHITE,NH,Northeast,New England,Whites no degree,37,30,68
Education and race,EDUCWHITE,NH,Northeast,New England,Non-whites college grads,4,N/A,N/A
Education and race,EDUCWHITE,NH,Northeast,New England,Non-whites no degree,3,N/A,N/A
Income,INCOME16,NH,Northeast,New England,Less than $30K,14,24,72
Income,INCOME16,NH,Northeast,New England,$30K-50K,18,39,60
Income,INCOME16,NH,Northeast,New England,$50K-100K,33,35,64
Income,INCOME16,NH,Northeast,New England,$100K-200K,27,44,55
Income,INCOME16,NH,Northeast,New England,$200K or more,8,53,46
Income,INC50K,NH,Northeast,New England,Under $50K,31,32,65
Income,INC50K,NH,Northeast,New England,$50K or More,69,41,58
Income,INC100K,NH,Northeast,New England,Under $100K,65,34,65
Income,INC100K,NH,Northeast,New England,$100K or more,35,46,53
Income,INCOME3,NH,Northeast,New England,Under $50K,31,32,65
Income,INCOME3,NH,Northeast,New England,$50K-$100K,33,35,64
Income,INCOME3,NH,Northeast,New England,$100K or more,35,46,53
Ever voted in a Democratic presidential primary?,PREVPRIDEM,NH,Northeast,New England,Voted before,83,41,57
Ever voted in a Democratic presidential primary?,PREVPRIDEM,NH,Northeast,New England,First-time voter,16,21,78
Party ID,PARTY,NH,Northeast,New England,Democrats,58,48,52
Party ID,PARTY,NH,Northeast,New England,Republicans,2,N/A,N/A
Party ID,PARTY,NH,Northeast,New England,Independents,40,25,73
Ideology,PHIL4,NH,Northeast,New England,Very liberal,26,33,67
Ideology,PHIL4,NH,Northeast,New England,Somewhat liberal,42,43,57
Ideology,PHIL4,NH,Northeast,New England,Moderate,27,39,59
Ideology,PHIL4,NH,Northeast,New England,Conservative,4,N/A,N/A
Ideology,PHIL3X,NH,Northeast,New England,Liberal,68,39,61
Ideology,PHIL3X,NH,Northeast,New England,Moderate,27,39,59
Ideology,PHIL3X,NH,Northeast,New England,Conservative,4,N/A,N/A
Ideology ,PHIL2D,NH,Northeast,New England,Liberal,68,39,61
Ideology ,PHIL2D,NH,Northeast,New England,Moderate/Conservative,32,37,60
Marital status,MARRIED,NH,Northeast,New England,Married,58,44,56
Marital status,MARRIED,NH,Northeast,New England,Unmarried,42,31,67
Marital status and gender,SEXWED,NH,Northeast,New England,Married men,26,43,56
Marital status and gender,SEXWED,NH,Northeast,New England,Married women,31,44,56
Marital status and gender,SEXWED,NH,Northeast,New England,Unmarried men,19,25,74
Marital status and gender,SEXWED,NH,Northeast,New England,Unmarried women,24,35,62
Does anyone in your household own a gun?,GUNOWNER12,NH,Northeast,New England,Yes,30,29,69
Does anyone in your household own a gun?,GUNOWNER12,NH,Northeast,New England,No,70,43,57
Most important issue,ISSDEM16,NH,Northeast,New England,Health care,23,45,54
Most important issue,ISSDEM16,NH,Northeast,New England,Economy/Jobs,33,39,59
Most important issue,ISSDEM16,NH,Northeast,New England,Terrorism,9,46,50
Most important issue,ISSDEM16,NH,Northeast,New England,Income inequality,32,29,71
Top candidate quality,QLT16DEMPRI,NH,Northeast,New England,Electability,12,79,20
Top candidate quality,QLT16DEMPRI,NH,Northeast,New England,Cares,27,17,82
Top candidate quality,QLT16DEMPRI,NH,Northeast,New England,Honest,34,6,92
Top candidate quality,QLT16DEMPRI,NH,Northeast,New England,Experience,26,84,15
More important in your vote for president today,ISSVQUAL,NH,Northeast,New England,Positions on issues,71,32,67
More important in your vote for president today,ISSVQUAL,NH,Northeast,New England,Leadership/Qualities,26,54,45
Who shares your values?,VALUESDEM16,NH,Northeast,New England,Only Clinton,11,N/A,N/A
Who shares your values?,VALUESDEM16,NH,Northeast,New England,Only Sanders,33,2,98
Who shares your values?,VALUESDEM16,NH,Northeast,New England,Both,50,52,48
Who shares your values?,VALUESDEM16,NH,Northeast,New England,Neither,4,N/A,N/A
Does Clinton share your values?,VALUESCLIN,NH,Northeast,New England,Yes,62,60,40
Does Clinton share your values?,VALUESCLIN,NH,Northeast,New England,No,37,2,94
Does Sanders share your values?,VALUESSANDERS,NH,Northeast,New England,Yes,84,32,68
Does Sanders share your values?,VALUESSANDERS,NH,Northeast,New England,No,15,N/A,N/A
Who is honest and trustworthy?,HONESTDEM16,NH,Northeast,New England,Only Clinton,7,N/A,N/A
Who is honest and trustworthy?,HONESTDEM16,NH,Northeast,New England,Only Sanders,50,3,96
Who is honest and trustworthy?,HONESTDEM16,NH,Northeast,New England,Both,39,72,27
Who is honest and trustworthy?,HONESTDEM16,NH,Northeast,New England,Neither,3,N/A,N/A
Is Clinton honest and trustworthy?,HONESTDEM16CLIN,NH,Northeast,New England,Yes,45,76,24
Is Clinton honest and trustworthy?,HONESTDEM16CLIN,NH,Northeast,New England,No,53,6,92
Is Sanders honest and trustworthy?,HONESTDEM16SAND,NH,Northeast,New England,Yes,89,33,66
Is Sanders honest and trustworthy?,HONESTDEM16SAND,NH,Northeast,New England,No,9,N/A,N/A
Who would you trust to handle health care?,HEALTHDEM16,NH,Northeast,New England,Only Clinton,16,98,1
Who would you trust to handle health care?,HEALTHDEM16,NH,Northeast,New England,Only Sanders,29,0,99
Who would you trust to handle health care?,HEALTHDEM16,NH,Northeast,New England,Both,49,42,57
Who would you trust to handle health care?,HEALTHDEM16,NH,Northeast,New England,Neither,5,N/A,N/A
Trust Clinton to handle health care?,HEALTHDEMCLIN,NH,Northeast,New England,Yes,65,56,43
Trust Clinton to handle health care?,HEALTHDEMCLIN,NH,Northeast,New England,No,34,2,95
Trust Sanders to handle health care?,HEALTHDEMSANDERS,NH,Northeast,New England,Yes,78,27,72
Trust Sanders to handle health care?,HEALTHDEMSANDERS,NH,Northeast,New England,No,21,79,17
Who would you trust to handle the economy?,ECONDEM16,NH,Northeast,New England,Only Clinton,22,96,3
Who would you trust to handle the economy?,ECONDEM16,NH,Northeast,New England,Only Sanders,37,1,98
Who would you trust to handle the economy?,ECONDEM16,NH,Northeast,New England,Both,37,41,58
Who would you trust to handle the economy?,ECONDEM16,NH,Northeast,New England,Neither,3,N/A,N/A
Trust Clinton to handle economy?,ECONDEMCLIN,NH,Northeast,New England,Yes,59,62,38
Trust Clinton to handle economy?,ECONDEMCLIN,NH,Northeast,New England,No,40,2,95
Trust Sanders to handle economy?,ECONDEMSANDERS,NH,Northeast,New England,Yes,74,21,78
Trust Sanders to handle economy?,ECONDEMSANDERS,NH,Northeast,New England,No,25,88,9
Who do you trust in an international crisis?,INTCRISISDEM16,NH,Northeast,New England,Only Clinton,28,92,7
Who do you trust in an international crisis?,INTCRISISDEM16,NH,Northeast,New England,Only Sanders,19,0,100
Who do you trust in an international crisis?,INTCRISISDEM16,NH,Northeast,New England,Both,48,24,74
Who do you trust in an international crisis?,INTCRISISDEM16,NH,Northeast,New England,Neither,4,N/A,N/A
Trust Clinton in an international crisis?,INTCRISISDEMCLIN,NH,Northeast,New England,Yes,76,49,50
Trust Clinton in an international crisis?,INTCRISISDEMCLIN,NH,Northeast,New England,No,23,3,94
Trust Sanders in an international crisis?,INTCRISISDEMSANDERS,NH,Northeast,New England,Yes,67,18,81
Trust Sanders in an international crisis?,INTCRISISDEMSANDERS,NH,Northeast,New England,No,32,82,16
Who do you trust to deal with income inequality?,INCINEQDEM16,NH,Northeast,New England,Only Clinton,12,N/A,N/A
Who do you trust to deal with income inequality?,INCINEQDEM16,NH,Northeast,New England,Only Sanders,47,5,95
Who do you trust to deal with income inequality?,INCINEQDEM16,NH,Northeast,New England,Both,37,62,36
Who do you trust to deal with income inequality?,INCINEQDEM16,NH,Northeast,New England,Neither,3,N/A,N/A
Trust Clinton to deal with income inequality?,INCINEQDEMCLIN,NH,Northeast,New England,Yes,49,70,29
Trust Clinton to deal with income inequality?,INCINEQDEMCLIN,NH,Northeast,New England,No,50,7,92
Trust Sanders to deal with income inequality?,INCINEQDEMSANDERS,NH,Northeast,New England,Yes,84,30,69
Trust Sanders to deal with income inequality?,INCINEQDEMSANDERS,NH,Northeast,New England,No,15,N/A,N/A
Who would you trust to handle gun policy?,GUNPLCYDEM16,NH,Northeast,New England,Only Clinton,18,91,9
Who would you trust to handle gun policy?,GUNPLCYDEM16,NH,Northeast,New England,Only Sanders,23,5,95
Who would you trust to handle gun policy?,GUNPLCYDEM16,NH,Northeast,New England,Both,47,39,61
Who would you trust to handle gun policy?,GUNPLCYDEM16,NH,Northeast,New England,Neither,10,N/A,N/A
Trust Clinton to handle gun policy?,GUNPLCY16CLIN,NH,Northeast,New England,Yes,65,53,46
Trust Clinton to handle gun policy?,GUNPLCY16CLIN,NH,Northeast,New England,No,33,8,88
Trust Sanders to handle gun policy?,GUNPLCY16SAND,NH,Northeast,New England,Yes,69,28,72
